"","skill_id","job_skills"
"987",987," Bachelor's or Master's degree in Computer Science Data Engineering or a related field from an accredited college or university"
"988",988," Proven handson experience with Snowflake SQL Talend AWS and big data technologies"
"989",989," Indepth knowledge of the Property and Casualty (P&C) insurance domain"
"990",990," Experience leading and managing data engineering teams"
"991",991," Strong communication skills with the ability to collaborate effectively across departments"
"992",992," Certifications in Snowflake Talend AWS or related technologies"
"993",993," Familiarity with data governance security and compliance standards"
"994",994,"Infrastructure"
"995",995," DBXUC"
"996",996," DataOps"
"997",997," Resource Optimization"
"998",998," Cost Management"
"999",999," Pipeline Monitoring"
"1000",1000," Alerts"
"1001",1001," Failure Resolution"
"1002",1002," Data Flow"
"1003",1003," Logic Apps"
"1004",1004," Access Management"
"1005",1005," Logic Apps failures"
"1006",1006," APM Configuration"
"1007",1007,"Top Secret Security"
"1008",1008," Configuration Management"
"1009",1009," Change Control"
"1010",1010," Technical Review Boards"
"1011",1011," Physical Configuration Audits"
"1012",1012," Functional Configuration Audits"
"1013",1013," IT Configuration Management"
"1014",1014," Software Configuration Management"
"1015",1015," Hardware Configuration Management"
"1016",1016," Firmware Configuration Management"
"1017",1017," Peripheral Configuration Management"
"1018",1018," Data Requirements"
"1019",1019," Contract Data Requirements List (CDRL)"
"1020",1020," Data Calls"
"1021",1021," Data Requirements Review Boards (DRRBs)"
"1022",1022," Statement of Work (SOW)"
"1023",1023," Statement of Objectives (SOO)"
"1024",1024," Performance Work Statement (PWS)"
"1025",1025," Department of Defense (DoD)"
"1026",1026," DoDI 5230.24"
"1027",1027," DODD 5230.25"
"1028",1028," DoD 5010.12M"
"1029",1029," DoD 5000.02R"
"1030",1030," DFARS 252.2277013"
"1031",1031," DFARS 252.2277014"
"1032",1032," ASSIST Database"
"1033",1033," MS Office Suite"
"1034",1034," Baseline Management"
"1035",1035," Version Control"
"1036",1036," Data Duplication"
"1037",1037," Media Labeling"
"1038",1038," Release Notes"
"1039",1039," CM Reports"
"1040",1040," Change Control Documentation"
"1041",1041," Baseline Administrative Activities"
"1042",1042," Briefings"
"1043",1043," Software Development Life Cycle"
"1044",1044," Database Management"
"1045",1045," US Citizenship"
"1046",1046,"Program management"
"1047",1047," Data Center"
"1048",1048," DMZ"
"1049",1049," B2B"
"1050",1050," VOR"
"1051",1051," Building Networking solutions"
"1052",1052," Wireless LAN"
"1053",1053," Structured Cabling"
"1054",1054," Cable Systems"
"1055",1055," Pathways"
"1056",1056," Public transport systems"
"1057",1057," Private transport systems"
"1058",1058," WAN"
"1059",1059," Optical systems"
"1060",1060," SwitchedEthernet"
"1061",1061," LTE"
"1062",1062," SDWAN"
"1063",1063," Cloud"
"1064",1064," Virtualized services"
"1065",1065," Network Appliance"
"1066",1066," Video"
"1067",1067," Voice"
"1068",1068," Voice over IP (VoIP)"
"1069",1069," UC"
"1070",1070," Collaboration services"
"1071",1071," Jira"
"1072",1072," LeanAgile"
"1073",1073," Scrum"
"1074",1074," Kanban"
"1075",1075," SAFe Agile methodologies"
"1076",1076," Change Management"
"1077",1077," Service Delivery"
"1078",1078," PMP"
"1079",1079," ITIL"
"1080",1080," CCNA"
"1081",1081," Decision making"
"1082",1082," Strategic thinking"
"1083",1083," Business results"
"1084",1084," Ownership"
"1085",1085," Influence"
"1086",1086," Organization"
"1087",1087," Detail orientation"
"1088",1088," Technical acumen"
"1089",1089," Partnership"
"1090",1090," Automation"
"1091",1091," Process improvement"
"1092",1092," Financial services"
"1093",1093," Insurance"
"1094",1094," Banking"
"1095",1095," Investment banking"
"1096",1096," Nimble"
"1097",1097," Flexible"
"1098",1098," Proactive"
"1099",1099," Reactive"
"1100",1100,"Data analysis"
"1101",1101," Data extraction"
"1102",1102," Data reporting"
"1103",1103," Epic Clarity reporting"
"1104",1104," Statistical methods"
"1105",1105," Analytic methods"
"1106",1106," Epic Clarity Data Model certification"
"1107",1107," Epic Revenue Cycle certification"
"1108",1108," Written communication"
"1109",1109," Oral communication"
"1110",1110," Technical skills"
"1111",1111," User observation"
"1112",1112," Workflow analysis"
"1113",1113," Clinical experience"
"1114",1114," Healthcare data"
"1115",1115," Revenue cycle operations"
"1116",1116," EHR systems"
"1117",1117," Clinical teams"
"1118",1118," Operational teams"
"1119",1119," Senior leadership"
"1120",1120," Datadriven solutions"
"1121",1121," User experience"
"1122",1122," Informatics foundation"
"1123",1123," Digital solutions"
"1124",1124," Health system solutions"
"1125",1125,"Project Management"
"1126",1126," Civil Engineering"
"1127",1127," Construction Management"
"1128",1128," LargeScale Projects"
"1129",1129," Healthcare Projects"
"1130",1130," Commercial Projects"
"1131",1131," Scheduling"
"1132",1132," Quality Assurance"
"1133",1133," Quality Control"
"1134",1134," Document Control"
"1135",1135," Site Safety"
"1136",1136," BS in Construction Management or Civil Engineering"
"1137",1137," 5+ Years of Experience in Construction Industry"
"1138",1138," Proven Track Record of Effectively Managing Job Sites"
"1139",1139," Positive Attitude and Strong Management Ability"
"1140",1140,"Data Warehouse Architecture"
"1141",1141," Data Warehouse Modeling"
"1142",1142," ETL Processing"
"1143",1143," Confluent Kafka"
"1144",1144," Kinesis"
"1145",1145," Glue"
"1146",1146," Lambda"
"1147",1147," Process Flow"
"1148",1148," Metric Logging"
"1149",1149," Error Handling"
"1150",1150," ETL Architecture"
"1151",1151," System Architectural Decisions"
"1152",1152," Development Standards"
"1153",1153," AWS Expertise"
"1154",1154," Glue (Spark)"
"1155",1155," S3"
"1156",1156," Athena"
"1157",1157," Streaming Services"
"1158",1158," Java Spring Framework"
"1159",1159," Spring Boot"
"1160",1160," Spring Cloud"
"1161",1161," Spring Data"
"1162",1162," Business Requirements"
"1163",1163," User Documentation"
"1164",1164," Report Monitoring"
"1165",1165," Test Result Documentation"
"1166",1166," Mathematics"
"1167",1167," Visual Software"
"1168",1168," Medical Device"
"1169",1169," Pharmaceutical"
"1170",1170," Regulatory Industry"
"1171",1171," ERP Systems"
"1172",1172," Data Exploration"
"1173",1173," CRM"
"1174",1174,"Medical Laboratory Science"
"1175",1175," ASCP Certification"
"1176",1176," Hematology"
"1177",1177," Chemistry"
"1178",1178," Immunohematology"
"1179",1179," Blood Banking"
"1180",1180," Microbiology"
"1181",1181," Serology"
"1182",1182," Coagulation"
"1183",1183," Urinalysis"
"1184",1184," Laboratory Safety"
"1185",1185," Laboratory Equipment Operation and Maintenance"
"1186",1186," Data Accuracy and Record Keeping"
"1187",1187," Oral and Written Communication"
"1188",1188," Mathematical Skills"
"1189",1189," Reasoning Ability"
"1190",1190," Patient Care"
"1191",1191," Blood Borne Pathogens"
"1192",1192," Laboratory Reagents"
"1193",1193," Unpleasant Patient Elements"
"1194",1194," Electrical and Mechanical Hazards"
"1195",1195,"Medical Lab Technician (MLT)"
"1196",1196," Compassion"
"1197",1197," Acute Care Experience"
"1198",1198," Per Diem Nursing"
"1199",1199," Travel Nursing"
"1200",1200," Locum Tenens"
"1201",1201," Interim Leadership"
"1202",1202," Clinical Instructor"
"1203",1203," HCA Healthcare"
"1204",1204," EVIND1"
"1205",1205,"AI/ML"
"1206",1206," ML frameworks"
"1207",1207," SageMaker"
"1208",1208," HuggingFace"
"1209",1209," Image Processing"
"1210",1210," Computer Vision"
"1211",1211," GPU workload optimization"
"1212",1212," Model serving"
"1213",1213," Scaling"
"1214",1214," GPU resource management"
"1215",1215," Datadriven decisionmaking"
"1216",1216," Latest trends and technologies in AI/ML"
"1217",1217," Bachelor's/Master's in Computer Science Electrical Engineering Computer Vision or related field"
"1218",1218,"Sales"
"1219",1219," Prospecting"
"1220",1220," Client Engagement"
"1221",1221," Research"
"1222",1222," Analytics"
"1223",1223," Commercial Real Estate"
"1224",1224," B2B Sales"
"1225",1225," Consultative Selling"
"1226",1226," Client Training"
"1227",1227," Product Demonstrations"
"1228",1228," Marketing"
"1229",1229," Customer Service"
"1230",1230," Strategic Thinking"
"1231",1231," ClientFacing Experience"
"1232",1232," Outside Sales Experience"
"1233",1233," Motor Vehicle License"
"1234",1234," Driver's License"
"1235",1235," Driving Record"
"1236",1236," Operational Motor Vehicle"
"1237",1237," CoStar"
"1238",1238," LoopNet"
"1239",1239," S&P 500"
"1240",1240," Data Warehouse Systems"
"1241",1241," DB2"
"1242",1242," Data Warehouse Architecture"
"1243",1243," GQL"
"1244",1244," Relational Database Platforms"
"1245",1245,"Statistical Analysis"
"1246",1246," Statistical Software (R SAS STATA)"
"1247",1247," Database Management (Red Hat Qualtrics REDCap ACCESS)"
"1248",1248," Data Interpretation"
"1249",1249," Report Writing"
"1250",1250," Data Presentation"
"1251",1251," Manuscript Preparation"
"1252",1252," Team Supervision"
"1253",1253," ArcGIS"
"1254",1254," MAXQDA"
"1255",1255," AtlastTI"
"1256",1256," GIC"
"1257",1257," COVID19 Vaccination"
"1258",1258," Affirmative Action"
"1259",1259,"Medical Technologist"
"1260",1260," Medical Laboratory Technician"
"1261",1261," Blood Bank"
"1262",1262," Laboratory"
"1263",1263," Clinical"
"1264",1264," Test"
"1265",1265," Equipment"
"1266",1266," Diagnosis"
"1267",1267," Treatment"
"1268",1268," Disease"
"1269",1269," Procedures"
"1270",1270," Maintenance"
"1271",1271," Shift Work"
"1272",1272," Shift Differentials"
"1273",1273," Sign On Bonus"
"1274",1274," Relocation Assistance"
"1275",1275," StateoftheArt Equipment"
"1276",1276," BI"
"1277",1277," Data Manipulation"
"1278",1278," Data Warehouse Design"
"1279",1279," Data Communication"
"1280",1280," FinTech"
"1281",1281,"Hadoop"
"1282",1282," Angular JS"
"1283",1283," MapReduce"
"1284",1284," Mongo"
"1285",1285," Agile engineering practices"
"1286",1286," Data pipeline frameworks"
"1287",1287," Data APIs"
"1288",1288," Data delivery services"
"1289",1289," Analytical models"
"1290",1290," Cloud Production environments"
"1291",1291," Multitier multiplatform systems"
"1292",1292," Data warehousing"
"1293",1293," Realtime data"
"1294",1294," Streaming applications"
"1295",1295,"Data Center Infrastructure"
"1296",1296," Server Hardware Troubleshooting"
"1297",1297," Network Hardware Troubleshooting"
"1298",1298," Server and Network Equipment"
"1299",1299," Data Center Environments"
"1300",1300," Server Provisioning"
"1301",1301," Network Provisioning"
"1302",1302," Break/Fix Tasks"
"1303",1303," Server Hardware"
"1304",1304," Network Infrastructure"
"1305",1305," High Availability"
"1306",1306," OnCall Rotation"
"1307",1307," Edge/POP Sites"
"1308",1308," Low Voltage Cabling"
"1309",1309," BOMs"
"1310",1310," Vendor Management"
"1311",1311," Runbooks"
"1312",1312," SOPs"
"1313",1313," MOPs"
"1314",1314," Fitness Program"
"1315",1315," CalTrain Go Pass"
"1316",1316," 401k Program"
"1317",1317," Flexible Vacation Policy"
"1318",1318," Medical Coverage"
"1319",1319," Dental Coverage"
"1320",1320," Vision Coverage"
"1321",1321," Unlimited Snacks"
"1322",1322," Onsite Fitness Center"
"1323",1323," Fitness Credit"
"1324",1324," Catered Lunches"
"1325",1325," Predictive Modeling"
"1326",1326," Data visualization tools"
"1327",1327," Tableau/Domo"
"1328",1328," AS400"
"1329",1329," ERP systems"
"1330",1330," Inventory Management"
"1331",1331," Forecasting"
"1332",1332," Time Series Analysis"
"1333",1333," Regression Analysis"
"1334",1334," Machine Learning Algorithms"
"1335",1335," Team Collaboration"
"1336",1336," Symantec"
"1337",1337," Data Protection"
"1338",1338," Cloudbased infrastructure"
"1339",1339," URL filtering"
"1340",1340," Proxy"
"1341",1341," Network DLP"
"1342",1342," Scripting"
"1343",1343," Technical writing"
"1344",1344,"Environmental Science"
"1345",1345," GIS"
"1346",1346," Environmental Science"
"1347",1347," Environmental Health"
"1348",1348," Toxicology"
"1349",1349," Data Research"
"1350",1350," Data Stewardship"
"1351",1351," Program Evaluation"
"1352",1352," Spatial Analysis"
"1353",1353," Qualitative Analysis"
"1354",1354,"Healthcare Data Analysis"
"1355",1355," Revenue Cycle Modules"
"1356",1356," User Observation"
"1357",1357," DataDriven Solutions"
"1358",1358," Informatics"
"1359",1359," Strategy Documents"
"1360",1360," Data Dictionaries"
"1361",1361,"Data management"
"1362",1362," Cancer research"
"1363",1363," Oncology clinical trials"
"1364",1364," Database development"
"1365",1365," ICHGCP"
"1366",1366," Biomarkerdriven clinical research"
"1367",1367," Genomics"
"1368",1368," Biomarker assays"
"1369",1369," Experimental Cancer Medicine Centres (ECMC)"
"1370",1370," Cancer Research UKfunded research"
"1371",1371," Computer proficiency"
"1372",1372," Algorithms"
"1373",1373,"Microsoft Office Suite"
"1374",1374," Technology Skills"
"1375",1375," DetailOriented"
"1376",1376," Investigative Skills"
"1377",1377," SelfMotivation"
"1378",1378," Medical Dental Vision Insurance"
"1379",1379," PTO/ Paid Holidays"
"1380",1380," 401(k) with company match"
"1381",1381," ProfitSharing/ Defined Contribution"
"1382",1382," Companypaid ST and LT Disability"
"1383",1383," Maternity Leave/ Parental Leave"
"1384",1384," Companypaid Term Life/ Accidental Death Insurance"
"1385",1385," Thirdparty employee benefits administrator"
"1386",1386," Quality Service"
"1387",1387," Innovative Solutions"
"1388",1388," Performance Evaluation"
