"skill_id","skill_name"
1229," Customer Service"
1230," Strategic Thinking"
1231," ClientFacing Experience"
1232," Outside Sales Experience"
1233," Motor Vehicle License"
1234," Driver's License"
1235," Driving Record"
1236," Operational Motor Vehicle"
1237," CoStar"
1238," LoopNet"
1239," S&P 500"
1240," Data Warehouse Systems"
1241," DB2"
1242," Data Warehouse Architecture"
1243," GQL"
1244," Relational Database Platforms"
1245,"Statistical Analysis"
1246," Statistical Software (R SAS STATA)"
1247," Database Management (Red Hat Qualtrics REDCap ACCESS)"
1248," Data Interpretation"
1249," Report Writing"
1250," Data Presentation"
1251," Manuscript Preparation"
1252," Team Supervision"
1253," ArcGIS"
1254," MAXQDA"
1255," AtlastTI"
1256," GIC"
1257," COVID19 Vaccination"
1258," Affirmative Action"
1259,"Medical Technologist"
1260," Medical Laboratory Technician"
1261," Blood Bank"
1262," Laboratory"
1263," Clinical"
1264," Test"
1265," Equipment"
1266," Diagnosis"
1267," Treatment"
1268," Disease"
1269," Procedures"
1270," Maintenance"
1271," Shift Work"
1272," Shift Differentials"
1273," Sign On Bonus"
1274," Relocation Assistance"
1275," StateoftheArt Equipment"
1276," BI"
1277," Data Manipulation"
1278," Data Warehouse Design"
1279," Data Communication"
1280," FinTech"
1281,"Hadoop"
1282," Angular JS"
1283," MapReduce"
1284," Mongo"
1285," Agile engineering practices"
1286," Data pipeline frameworks"
1287," Data APIs"
1288," Data delivery services"
1289," Analytical models"
1290," Cloud Production environments"
1291," Multitier multiplatform systems"
1292," Data warehousing"
1293," Realtime data"
1294," Streaming applications"
1295,"Data Center Infrastructure"
1296," Server Hardware Troubleshooting"
1297," Network Hardware Troubleshooting"
1298," Server and Network Equipment"
1299," Data Center Environments"
1300," Server Provisioning"
1301," Network Provisioning"
1302," Break/Fix Tasks"
1303," Server Hardware"
1304," Network Infrastructure"
1305," High Availability"
1306," OnCall Rotation"
1307," Edge/POP Sites"
1308," Low Voltage Cabling"
1309," BOMs"
1310," Vendor Management"
1311," Runbooks"
1312," SOPs"
1313," MOPs"
1314," Fitness Program"
1315," CalTrain Go Pass"
1316," 401k Program"
1317," Flexible Vacation Policy"
1318," Medical Coverage"
1319," Dental Coverage"
1320," Vision Coverage"
1321," Unlimited Snacks"
1322," Onsite Fitness Center"
1323," Fitness Credit"
1324," Catered Lunches"
1325," Predictive Modeling"
1326," Data visualization tools"
1327," Tableau/Domo"
1328," AS400"
1329," ERP systems"
1330," Inventory Management"
1331," Forecasting"
1332," Time Series Analysis"
1333," Regression Analysis"
1334," Machine Learning Algorithms"
1335," Team Collaboration"
1336," Symantec"
1337," Data Protection"
1338," Cloudbased infrastructure"
1339," URL filtering"
1340," Proxy"
1341," Network DLP"
1342," Scripting"
1343," Technical writing"
1344,"Environmental Science"
1345," GIS"
1346," Environmental Science"
1347," Environmental Health"
1348," Toxicology"
1349," Data Research"
1350," Data Stewardship"
1351," Program Evaluation"
1352," Spatial Analysis"
1353," Qualitative Analysis"
1354,"Healthcare Data Analysis"
1355," Revenue Cycle Modules"
1356," User Observation"
1357," DataDriven Solutions"
1358," Informatics"
1359," Strategy Documents"
1360," Data Dictionaries"
1361,"Data management"
1362," Cancer research"
1363," Oncology clinical trials"
1364," Database development"
1365," ICHGCP"
1366," Biomarkerdriven clinical research"
1367," Genomics"
1368," Biomarker assays"
1369," Experimental Cancer Medicine Centres (ECMC)"
1370," Cancer Research UKfunded research"
1371," Computer proficiency"
1372," Algorithms"
1373,"Microsoft Office Suite"
1374," Technology Skills"
1375," DetailOriented"
1376," Investigative Skills"
1377," SelfMotivation"
1378," Medical Dental Vision Insurance"
1379," PTO/ Paid Holidays"
1380," 401(k) with company match"
1381," ProfitSharing/ Defined Contribution"
1382," Companypaid ST and LT Disability"
1383," Maternity Leave/ Parental Leave"
1384," Companypaid Term Life/ Accidental Death Insurance"
1385," Thirdparty employee benefits administrator"
1386," Quality Service"
1387," Innovative Solutions"
1388," Performance Evaluation"
1389," Growth Funds"
1390," Career Opportunities"
1391," ScikitLearn"
1392," Data Lakes"
1393," Google Cloud Platform"
1394," DataBricks"
1395," SnowFlake"
1396," Email DLP"
1397," Endpoint solution"
1398," Agile frameworks"
1399," Cloud computing environments"
1400," Cloud security"
1401," Symantec Data Loss Prevention (DLP) infrastructure engineering"
1402," Cyber security practices"
1403," URL Filtering"
1404," IT Delivery projects"
1405," Handson"
1406," Software engineering principles"
1407," Cyber security"
1408," Basics qualification"
1409," Performance based incentive compensation"
1410," Health benefits"
1411," Incentive compensation"
1412," Capital one benefits"
1413," Fair criminal records screening act"
1414," Criminal history inquiries"
1415," Accommodation"
1416," Database Design"
1417," Spark Framework"
1418," ELT (Extract Load Transform)"
1419," Agile Project Delivery"
1420," Business Intelligence Tools (Tableau MicroStrategy Alteryx)"
1421," Data Processing Technologies (Apache Spark Kafka)"
1422," Cloud Environment (AWS)"
1423," Pipeline Automation"
1424," Independent Work"
1425," Scikitlearn"
1426," Electrical Engineering"
1427," Multinode Database Paradigms"
1428," Research Paper Authorship"
1429,"Audit"
1430," Risk Management"
1431," Financial Crimes and Fraud"
1432," Audit Procedures"
1433," Certified AntiMoney Laundering Specialist (CAMS)"
1434," Certified Internal Auditor (CIA)"
1435," Certified Public Accountant (CPA)"
1436," Certified Regulatory Compliance Manager (CRCM)"
1437," Certified Fraud Examiner (CFE)"
1438," Certified Data Management Professional (CDMP)"
1439," Certified Information Security Manager (CISM)"
1440," Certified Info Security System Professional (CISP)"
1441," Business Understanding"
1442," Financial Services"
1443," Business Partnering"
1444,"Data Warehouse"
1445," Teradata Technology"
1446," System of Records"
1447," Data Lineage"
1448," KPI Dashboards"
1449," Methodical Approach"
1450," Work Planning"
1451," Deadlines"
1452," 5 Years of Work Experience"
1453,"Electrical Engineering"
1454," Mechanical Engineering"
1455," Power Distribution"
1456," Data Center Mechanical Cooling Systems"
1457," Technical Concepts"
1458," Feedback"
1459," Analytical"
1460," Quantitative"
1461," Data"
1462," Metrics"
1463," Assumptions"
1464," Recommendations"
1465," Decisions"
1466," Contracts"
1467," Negotiation"
1468," Ambiguous Environment"
1469," Leadership Principles"
1470," Functional Depth"
1471," Technical Complexity"
1472," Data Center Project Management"
1473," Project Oversight"
1474," Electrical Systems"
1475," Mechanical Systems"
1476," Controls Systems"
1477," Architectural Systems"
1478," Innovation"
1479," MultiDisciplinary Teams"
1480," Direction"
1481," Coordination"
1482," Implementation"
1483," Execution"
1484," Control"
1485," Completion"
1486," Commitments"
1487," Goals"
1488,"Data Governance"
1489," Clinical Data Standards"
1490," Care Management"
1491," Data Audit"
1492," Data Quality Assurance"
1493," HL7"
1494," FHIR"
1495," Arcadia"
1496," Agile Methodology"
1497," Rally"
1498," Teradata"
1499," Infosphere"
1500," Alation"
1501," Julia"
1502," Matlab"
1503," Geospatial Data"
1504," Torch"
1505," Natural Language Processing"
1506,"Field Application Engineering"
1507," Product and Solution Recommendation"
1508," Customer Needs Identification"
1509," Requirement Modifications"
1510," Product Specifications Creation"
1511," Technical Marketing Support"
1512," Project Execution"
1513," Followup Technical Support"
1514," Engineering Expertise"
1515," Design Work"
1516," Product Application Information"
1517," Customer Support"
1518," Customer Engineering Relationships"
1519," Product and Future Roadmap Understanding"
1520," Voice of Customer Tools"
1521," Crossfunctional Team Collaboration"
1522," Design Cycle Penetration"
1523," Customer Needs Advocacy"
1524," Product and Process Qualifications"
1525," Engineering Experience"
1526," Connector Knowledge"
1527," Manufacturing Processes"
1528," Development Engineering"
1529," Electronics Components"
1530," Project Leadership"
1531," Organization and Prioritization"
1532," Interpersonal and Negotiating Skills"
1533," Computer Proficiency"
1534," 3D Design Applications"
1535," Travel Willingness"
1536," Networking and Influencing Skills"
1537," Production Level Drawings"
1538," Tolerance Analysis"
1539," Integrity"
1540,"Data Analysis Engineer"
1541," BEV/FCEV database build/monitor"
1542," Python/Scala"
1543," Airflow DAGs"
1544," PowerBI"
1545," Grafana"
1546," Cloudbased timeseries stream processing systems"
1547," Electrified propulsion systems"
1548," Physical vehicle test data"
1549," CANbased data loggers"
1550," CAN/LIN based SAE standard communication protocols"
1551," U.S. work authorization"
1552," Equal employment opportunity"
1553,"Data Engineering Management"
1554," Cloudbased Data Platforms"
1555," Data Solutions"
1556," System Architecture"
1557," Data Design"
1558," Realtime Data"
1559," Streaming Applications"
1560," Public Cloud (AWS Microsoft Azure Google Cloud)"
1561," Data Ops"
1562," Agile Ceremonies"
1563," Continuous Improvement"
1564," Distributed Data Platforms"
1565," Data Life Cycle"
1566," Supply Chain"
1567," Distribution"
1568," Numpy"
1569," Jupyter"
1570," Numba"
1571," Cloud services (GCP AWS Azure)"
1572," Clinical team"
1573," Voice biomarker software"
1574," Depression and anxiety detection"
1575," Speech processing/recognition"
1576," Audio classification"
1577," Agile methodologies"
1578," Experiment tracking and reproducibility tools (MLFlow WandB DataBricks)"
1579," FDA approvals for a softwareasamedical device (SaMD)"
1580,"Data Protection"
1581," Data Loss Prevention (DLP)"
1582," Information Security"
1583," Operating Systems"
1584," Databases"
1585," Virtualization"
1586," Networks"
1587,"Data extraction"
1588," Epic Clinical Data Model certification"
1589," Stakeholder observation"
1590," R programming"
1591," Inpatient setting"
1592," Outpatient setting"
1593," Regression"
1594," Cluster analysis"
1595," HLM"
1596," Social network analysis"
1597," Text analysis"
1598," Longitudinal methods"
1599," Experimental methods"
1600," Data storytelling"
1601," Analytical thinking"
1602," Ability to work independently and as part of a team"
1603," Bachelor's or Master's degree in Data Science Statistics or a related field"
1604," Network File System Management"
1605," Cloudbased Storage Systems"
1606," Windows Server OS"
1607," NTFS File Permissions"
1608," Strong Communication Skills"
1609," Troubleshooting Skills"
1610," Proof of Concept"
1611," Monitoring"
1612,"Health Informatics"
1613," Population Health"
1614," Data Storage"
1615," Data Sharing"
1616," Electronic Medical Records"
1617," Health IT Systems"
1618," Structured Query Language (SQL)"
1619," SAS Analytic Software"
1620," Data Formats"
1621," Macro Language"
1622," Health Information Exchange (HIE)"
1623," Clinical Data Capture"
1624," Social Determinants of Health"
1625," Public Health Programs"
1626," Data Privacy"
1627," Analytical Thinking"
1628,"Data Center Operations"
1629," Tape Operations"
1630," Smart Hands"
1631," DCIM Data Entry"
1632," Queue Management"
1633," SLA/OLA"
1634," Resource Assignment"
1635," Rack Elevation"
1636," Floor Space"
1637," Power Assignments"
1638," Project Deployment"
1639," Project Decommission"
1640," Change Management Requests"
1641," DCIM Tool Auditing"
1642," Data Accuracy"
1643," Business and Technology Consulting"
1644," Industry and Digital Solutions"
1645," Application Development"
1646," Managed EdgetoCloud Infrastructure Services"
1647," BPO"
1648," Systems Integration"
1649," Global Data Centers"
1650,"Statistical Modeling"
1651," Cell Failure Detection"
1652," Battery Cycle Life Prediction"
1653," Bayesian Optimization"
1654," Prognostics"
1655," Predictive Maintenance"
1656," Multivariate Modeling"
1657," Experimental Design"
1658," DataDriven Modeling"
1659," Energy Storage Systems"
1660," Electrochemistry"
1661," Lithium Metal Batteries"
1662," HPC/Cloud Computing"
1663,"Laboratory Inventory Management System (LIMS)"
1664," HIPAA"
1665," General Policies and Procedure Compliance"
1666," PHI Privacy"
1667," Data Entry"
1668," Computer Operation"
1669," Positive Attitude"
1670," Typing 45 WPM"
1671," Laboratory Technology"
1672,"Python3"
1673," Pyspark"
1674," ML models"
1675," Random Forest"
1676," CNN"
1677," Regression models"
1678," Stream Processing"
1679," ML Modeling"
1680," Computation"
1681," Data Replication"
1682," Storage"
1683," Centralized Computation"
1684," Data API's"
